,date,league,side,teamname,result,win_rate_before,avg_kills_before,avg_deaths_before,avg_assists_before,avg_dragons_before,avg_barons_before,avg_heralds_before,avg_towers_before,avg_visionscore_before,avg_earnedgold_before,avg_earned gpm_before,avg_cspm_before,avg_golddiffat15_before,avg_xpdiffat15_before,avg_csdiffat15_before,avg_firstblood_before,avg_firsttower_before
38,2026-03-20,FST,Blue,G2 Esports,1,0.5714285714285714,16.0,15.428571428571429,35.57142857142857,2.5714285714285716,0.8571428571428571,0.14285714285714285,5.857142857142857,304.7142857142857,40390.71428571428,1318.1171142857143,34.23518571428571,-418.2857142857143,-226.28571428571428,-14.857142857142858,0.42857142857142855,0.2857142857142857
39,2026-03-20,FST,Blue,G2 Esports,1,0.625,17.5,16.5,40.0,2.5,0.875,0.125,6.0,314.5,41693.375,1327.604875,33.8755375,-564.0,-380.25,-15.0,0.5,0.25
40,2026-03-21,FST,Blue,G2 Esports,1,0.6666666666666666,18.22222222222222,15.444444444444445,40.888888888888886,2.5555555555555554,0.8888888888888888,0.2222222222222222,6.333333333333333,311.6666666666667,41999.444444444445,1342.0167222222221,34.01323333333333,-274.55555555555554,-175.22222222222223,-16.555555555555557,0.4444444444444444,0.3333333333333333
41,2026-03-21,FST,Blue,G2 Esports,1,0.7,18.0,14.3,40.2,2.7,0.9,0.3,6.8,316.4,42543.4,1354.83674,34.43009,-54.0,-92.3,-12.1,0.5,0.4
42,2026-03-21,FST,Blue,G2 Esports,1,0.7272727272727273,17.727272727272727,13.545454545454545,40.27272727272727,2.6363636363636362,1.0,0.36363636363636365,7.181818181818182,320.1818181818182,42686.0,1356.0164909090909,34.38676363636364,45.09090909090909,-153.36363636363637,-10.454545454545455,0.5454545454545454,0.45454545454545453
43,2026-03-22,FST,Blue,G2 Esports,1,0.75,17.583333333333332,12.666666666666666,39.75,2.75,1.0,0.4166666666666667,7.416666666666667,320.5,42750.166666666664,1362.7286166666665,34.711283333333334,121.25,-16.5,-9.0,0.5833333333333334,0.5
44,2026-03-22,FST,Blue,G2 Esports,0,0.7692307692307693,18.0,12.692307692307692,40.38461538461539,2.6923076923076925,0.9230769230769231,0.46153846153846156,7.384615384615385,328.0769230769231,43270.153846153844,1357.6447999999998,34.60372307692308,104.46153846153847,78.76923076923077,-7.615384615384615,0.5384615384615384,0.46153846153846156
45,2026-03-22,FST,Red,G2 Esports,0,0.7142857142857143,17.571428571428573,13.785714285714286,39.07142857142857,2.5714285714285716,0.8571428571428571,0.42857142857142855,7.071428571428571,335.7142857142857,43632.71428571428,1347.9846,34.60629285714286,-8.857142857142858,33.5,-9.071428571428571,0.5,0.42857142857142855
46,2026-03-22,FST,Red,G2 Esports,0,0.6666666666666666,16.733333333333334,14.0,37.4,2.466666666666667,0.8,0.4,6.666666666666667,328.8,42588.26666666667,1324.1154199999999,34.493900000000004,-221.53333333333333,-18.666666666666668,-10.666666666666666,0.4666666666666667,0.4
47,2026-04-29,EWC,Red,G2 Esports,1,0.625,16.4375,13.625,36.6875,2.5,0.75,0.4375,6.3125,324.0,41847.375,1313.616825,34.580975,-6.25,179.875,-12.375,0.5,0.375
48,2026-04-29,EWC,Blue,G2 Esports,1,0.6470588235294118,16.41176470588235,13.235294117647058,36.23529411764706,2.5294117647058822,0.7647058823529411,0.4117647058823529,6.529411764705882,320.88235294117646,41785.05882352941,1321.4266,34.77667058823529,56.8235294117647,269.94117647058823,-9.764705882352942,0.47058823529411764,0.4117647058823529
49,2026-05-14,EWC,Red,G2 Esports,1,0.6666666666666666,16.333333333333332,13.055555555555555,36.55555555555556,2.5555555555555554,0.7777777777777778,0.3888888888888889,6.722222222222222,326.44444444444446,42317.444444444445,1321.5965944444442,34.79421111111111,-34.333333333333336,260.94444444444446,-10.444444444444445,0.4444444444444444,0.3888888888888889
50,2026-05-14,EWC,Blue,G2 Esports,1,0.6842105263157895,16.157894736842106,12.736842105263158,35.89473684210526,2.6315789473684212,0.7368421052631579,0.3684210526315789,6.7894736842105265,328.57894736842104,42454.89473684211,1318.0607736842105,34.75275263157895,41.10526315789474,373.89473684210526,-7.7894736842105265,0.47368421052631576,0.42105263157894735
51,2026-05-16,EWC,Red,G2 Esports,1,0.7,16.4,12.7,36.85,2.65,0.75,0.4,6.95,327.1,42596.25,1329.651175,34.712775,169.65,397.45,-8.25,0.45,0.45
52,2026-05-16,EWC,Blue,G2 Esports,1,0.7142857142857143,16.714285714285715,12.571428571428571,37.476190476190474,2.7142857142857144,0.7619047619047619,0.42857142857142855,7.142857142857143,326.42857142857144,42833.90476190476,1341.6601333333333,34.725,259.3333333333333,527.8095238095239,-6.904761904761905,0.42857142857142855,0.42857142857142855
53,2026-05-16,EWC,Blue,G2 Esports,1,0.7272727272727273,16.59090909090909,12.818181818181818,37.31818181818182,2.6818181818181817,0.8181818181818182,0.4090909090909091,7.2727272727272725,328.95454545454544,43054.09090909091,1339.353790909091,34.645604545454546,128.13636363636363,458.6363636363636,-6.2727272727272725,0.4090909090909091,0.45454545454545453
54,2026-05-05,EWC,Red,Hanwha Life Esports,1,0.5,17.5125,14.5625,38.55625,2.425,0.76875,0.55,6.48125,306.15,41960.225,1354.63803875,35.311075625,342.55,295.875,3.0625,0.53125,0.55
55,2026-05-05,EWC,Blue,Hanwha Life Esports,1,1.0,28.0,10.0,64.0,4.0,2.0,0.0,9.0,286.0,44700.0,1559.3023,36.1744,-778.0,-1354.0,4.0,0.0,0.0
56,2026-05-12,EWC,Blue,Hanwha Life Esports,1,1.0,25.5,15.0,61.0,3.0,1.5,0.0,9.0,285.0,45358.5,1539.0076,35.9915,37.5,46.5,15.5,0.0,0.5
57,2026-05-12,EWC,Blue,Hanwha Life Esports,0,1.0,24.666666666666668,13.666666666666666,57.0,3.0,1.3333333333333333,0.0,9.666666666666666,270.6666666666667,45632.333333333336,1586.7822333333334,36.75693333333333,928.6666666666666,478.6666666666667,30.666666666666668,0.3333333333333333,0.6666666666666666
58,2026-05-12,EWC,Red,Hanwha Life Esports,0,0.75,20.5,16.75,47.5,2.5,1.0,0.0,7.25,262.5,41445.0,1471.232025,36.5424,-265.75,-615.25,13.0,0.5,0.5
59,2026-05-19,EWC,Red,Hanwha Life Esports,1,0.6,19.6,18.6,43.4,2.2,1.0,0.0,6.4,263.2,40471.4,1430.25972,35.915980000000005,-1077.8,-1743.6,-11.4,0.6,0.4
60,2026-05-19,EWC,Blue,Hanwha Life Esports,1,0.6666666666666666,20.5,16.5,44.833333333333336,2.5,1.0,0.16666666666666666,7.166666666666667,270.1666666666667,41322.5,1449.9691666666668,36.17573333333333,-834.6666666666666,-1087.8333333333333,-6.833333333333333,0.6666666666666666,0.3333333333333333
61,2026-05-25,EWC,Red,Hanwha Life Esports,1,0.7142857142857143,20.857142857142858,16.714285714285715,46.142857142857146,2.5714285714285716,1.1428571428571428,0.2857142857142857,7.428571428571429,282.14285714285717,42536.0,1457.4050142857143,36.23677142857143,-684.0,-726.7142857142857,-1.5714285714285714,0.5714285714285714,0.42857142857142855
62,2026-05-25,EWC,Red,Hanwha Life Esports,1,0.75,21.375,15.5,46.625,2.5,1.125,0.25,7.75,278.875,42579.0,1468.1508,36.2557625,-295.25,-354.875,3.125,0.5,0.5
63,2026-05-26,EWC,Red,Hanwha Life Esports,1,0.7777777777777778,21.666666666666668,16.11111111111111,47.111111111111114,2.3333333333333335,1.1111111111111112,0.2222222222222222,8.222222222222221,273.77777777777777,42729.77777777778,1479.3721444444445,36.151944444444446,-477.44444444444446,-420.55555555555554,2.2222222222222223,0.4444444444444444,0.5555555555555556
64,2026-05-26,EWC,Red,Hanwha Life Esports,1,0.8,21.4,15.3,47.9,2.4,1.1,0.2,8.3,275.6,42881.7,1480.75664,36.2994,-459.3,-399.5,-1.0,0.5,0.5
65,2026-05-26,EWC,Blue,Hanwha Life Esports,1,0.8181818181818182,21.636363636363637,14.909090909090908,49.0,2.4545454545454546,1.1818181818181819,0.2727272727272727,8.272727272727273,280.27272727272725,43519.63636363636,1480.6833636363635,36.20261818181818,-413.3636363636364,-382.3636363636364,-2.0,0.5454545454545454,0.5454545454545454
